ltable_id,rtable_id,label,cluster_id_left,cluster_id_right,pair_id
947,941,1,810,810,85920554#67886999
948,564,1,518,518,47847019#24139438
808,117,1,1,114,96974192#45965279
951,946,1,813,813,76893002#55203154
752,947,1,670,670,31860044#64892592
952,948,1,814,814,93986462#1959777
190,622,1,187,565,8289216#55649716
706,949,1,398,398,804681#13696312
27,950,1,27,27,94368030#44438508
953,766,1,686,686,66639967#72470859
654,156,1,590,132,32798362#93532842
327,951,1,314,314,41485546#81137394
849,952,1,742,742,87367093#12761549
954,953,1,815,815,24659909#75134630
336,925,1,322,801,59376223#90042402
955,955,1,816,816,25409167#60038145
956,956,1,817,817,18852131#48305046
957,957,1,818,818,56376958#59868206
958,959,1,819,819,42822503#91366122
959,961,1,820,820,37958871#98857511
33,962,1,33,33,39463606#48078311
960,963,1,821,821,12447369#26298809
961,964,1,822,822,73545745#94235955
635,753,1,575,674,67886999#47840381
426,294,1,401,279,26055338#37958871
481,965,1,449,449,3215040#22350614
963,572,1,521,521,33722688#80652568
964,186,1,178,178,81439789#69927371
965,489,1,322,322,90042402#27660804
600,966,1,450,450,51590645#15384683
967,364,1,342,342,62368315#96582714
968,967,1,823,823,63024495#71398104
969,968,1,824,824,69120468#14608550
932,886,1,147,775,63223933#69083604
970,969,1,825,825,84301060#26102262
972,971,1,827,827,13760497#34392254
973,972,1,828,828,65992894#53598501
974,973,1,829,829,29228441#37287476
975,352,1,333,333,83592973#67274293
751,974,1,669,669,42522284#57887557
977,411,1,384,384,83811068#11409558
799,319,1,706,301,20120668#71490927
978,135,1,131,131,27880636#24268406
918,975,1,792,792,35626804#64715021
305,976,1,293,293,7351682#80835653
979,977,1,830,830,55576195#67374175
980,57,1,57,57,63713898#35165067
981,735,1,657,657,22775085#65983812
982,337,1,319,319,67293935#48190320
983,979,1,831,831,50426062#93986462
984,981,1,832,832,35759560#96234030
777,982,1,90,90,93010788#33783807
987,985,1,835,835,95788465#82795747
988,986,1,836,836,48093129#65798606
830,706,1,729,97,22377043#90868693
506,987,1,470,470,34284470#40978236
990,988,1,837,837,19414126#30014213
991,426,1,6,399,10903441#42822503
886,990,1,766,766,94415653#96759482
114,705,1,113,633,2101868#88924072
994,992,1,839,839,31228902#69894852
995,994,1,840,840,57657334#70833173
996,995,1,841,841,91549516#75202466
998,763,1,683,683,45688312#83095015
1000,344,1,190,190,19451467#36136163
887,997,1,767,767,37061856#74291640
293,779,1,281,697,45277958#17901460
1003,1000,1,844,844,53079510#57890975
1005,274,1,188,188,74192889#93998038
850,1002,1,743,743,66047052#93198920
137,1003,1,136,136,69838310#82843231
1006,828,1,734,734,37351978#88855243
1007,356,1,335,335,4653122#7580176
1008,1004,1,845,845,54722600#58640870
1009,1005,1,846,846,47250943#74525970
1010,1007,1,847,847,80356961#81077464
1012,49,1,49,49,22770211#47336087
1013,853,1,472,472,1644190#96760735
723,1010,1,647,647,2485153#64207699
329,758,1,315,678,45503604#72520457
1014,1011,1,849,849,40225828#94819369
1015,544,1,218,218,41705358#72455141
1017,1013,1,851,851,54361651#80768725
1018,1014,1,852,852,43282194#58823000
1020,1015,1,853,853,48014318#96755227
276,943,1,265,811,25304065#86634817
1021,398,1,374,374,96683747#42060474
1022,700,1,628,628,74298756#32132138
861,16,1,750,16,37555027#42404872
852,1016,1,745,745,21918296#50781773
1024,1017,1,854,854,59564519#80310375
1025,1018,1,855,855,4422385#22469882
261,493,1,251,455,24009019#25695404
818,1022,1,719,719,69165385#24924728
1029,137,1,133,133,91141731#50547964
1030,1023,1,859,859,77260330#80873556
1031,768,1,329,329,55754796#66128285
1032,1024,1,860,860,14693945#42663606
1033,1026,1,861,861,77369375#63056453
1034,1027,1,862,862,2980362#88047279
1035,1028,1,863,863,79449686#75426867
1036,1029,1,864,864,5185359#54181907
1037,1030,1,865,865,45376232#31313438
1038,1031,1,866,866,87043717#45510566
50,1032,1,50,50,2798076#35705561
125,372,1,124,349,19499488#70601468
215,1033,1,210,210,889880#26495610
1041,786,1,702,702,78504460#82913198
1042,1035,1,868,868,33895984#10023784
1043,1036,1,869,869,73368659#88914408
592,1037,1,544,544,74205747#20596445
1045,1038,1,870,870,31469368#22166909
1046,1039,1,871,871,64208250#1303912
11,1041,1,11,11,35213351#67054673
1048,229,1,219,219,28750198#85394877
1049,1043,1,873,873,64029523#75962303
1050,1045,1,874,874,11655051#96142146
1051,407,1,268,268,71389798#63546088
1052,1046,1,875,875,18394686#37892018
1053,1047,1,876,876,69206944#77077400
1055,723,1,647,647,25695404#54872620
1056,324,1,306,306,67293934#39481203
1058,1049,1,878,878,44418026#77107182
1059,1050,1,879,879,731605#53587495
603,125,1,553,121,85573175#82447200
569,596,1,527,542,28552327#30037069
1060,1051,1,880,880,90186955#46188895
317,1052,1,304,304,65306765#95547511
1061,52,1,52,52,95409910#51672417
1063,686,1,616,616,25511984#43700412
1064,854,1,153,153,73925902#76447164
400,1055,1,379,379,1959777#69905210
1066,504,1,466,466,53041457#77650984
687,83,1,617,82,97873950#52323484
1067,31,1,31,31,51131711#45719431
1058,1056,1,878,878,44418026#75318821
1068,1057,1,882,882,27935191#24569479
1069,1058,1,883,883,69927371#90839732
1070,1059,1,884,884,54882233#72266014
1071,1060,1,885,885,77020269#50068656
1072,1061,1,886,886,76024362#84780185
1073,1062,1,887,887,96999491#35365744
873,1063,1,758,758,90391225#66110234
1076,1064,1,888,888,19452503#48521051
1078,1066,1,890,890,31504406#32812864
1079,412,1,385,385,55212927#56341889
1080,1067,1,891,891,82531103#94578154
1081,1068,1,892,892,36256107#22881928
830,438,1,729,411,22377043#85257651
520,925,1,482,801,93998038#90042402
1084,352,1,333,333,60546106#67274293
393,1072,1,221,221,65693495#53355009
874,594,1,759,540,39481203#98419887
1086,1073,1,896,896,77008042#19089912
1087,1074,1,897,897,86739887#91549516
1018,1075,1,852,852,43282194#49408413
1090,1027,1,862,862,84889691#88047279
899,1076,1,778,778,36875298#94750224
1091,1078,1,898,898,47978923#74461011
1092,83,1,82,82,63431675#52323484
515,920,1,477,58,47115585#15223473
1036,1079,1,864,864,5185359#46727497
697,40,1,95,40,62392977#53570958
681,623,1,612,566,35630214#65896028
1093,873,1,79,79,95960852#23303006
274,1081,1,264,171,11543754#57001488
1094,169,1,162,162,64928819#97873950
73,404,1,73,331,45727120#57728272
680,1083,1,611,611,21865403#51280173
1095,1085,1,899,899,52304649#57611897
1097,265,1,255,255,80783276#78581517
605,362,1,555,243,91877800#83075662
1098,1086,1,900,900,30914886#42893889
1100,1089,1,902,902,34743730#44339583
1101,1090,1,903,903,86104485#53003159
417,1091,1,392,392,40077939#97516392
1103,1093,1,905,905,13249901#68639106
1104,1094,1,906,906,86589283#90477916
1105,1096,1,907,907,41570143#43470746
1106,128,1,124,124,70601468#77595897
517,1098,1,479,479,38117313#93189923
1108,1099,1,908,908,45040539#56790861
831,1102,1,730,730,22150807#46828701
1052,1103,1,875,875,18394686#22775085
1002,1104,1,843,843,46030392#64363962
1112,1105,1,910,910,60620577#65124080
1114,1106,1,911,911,28842793#33059739
1115,1107,1,912,912,36671245#76532824
1116,931,1,804,804,53628957#36485781
571,1108,1,528,528,5312650#60527373
1117,1110,1,913,913,51175371#49984482
815,1112,1,716,716,93464280#44729677
1119,1113,1,915,915,57001488#66468324
1120,1114,1,916,916,32184587#69165385
1122,1115,1,917,917,98204010#78512798
1124,1116,1,918,918,5355657#40077939
560,1117,1,519,519,26355403#33469889
41,1119,1,41,41,64692162#78022425
1127,1121,1,920,920,68806630#64511013
397,1123,1,376,376,87530028#25782210
1130,1125,1,922,922,54454524#75087613
881,1127,1,701,701,25933832#31007137
1131,1128,1,923,923,89792967#91328452
1133,1130,1,925,925,53837571#58755004
1134,1131,1,926,926,50103205#42506221
539,1132,1,501,501,32822829#58416896
695,481,1,625,446,57971400#45902708
1137,1133,1,927,927,49590574#59585994
65,1134,1,65,65,98056386#75224279
1138,1135,1,928,928,95679247#79205401
1139,1136,1,929,929,43994003#81912045
1140,624,1,567,567,31446082#60053765
485,1137,1,452,452,12109505#67505927
1141,1138,1,930,930,53578629#48760459
15,1139,1,15,15,80250895#19906097
651,782,1,588,700,48818759#29203591
1143,1141,1,932,932,35943444#11543754
634,236,1,574,226,31225471#12103618
402,1144,1,197,132,29989451#69030235
95,1146,1,94,94,42506221#9800934
1150,1147,1,936,936,7189900#79449686
564,1148,1,522,522,8565641#66053411
846,1149,1,52,52,1347389#31670057
1138,1150,1,928,928,95679247#21435377
1151,192,1,90,90,98133967#74613707
737,1151,1,659,659,48680065#82644991
337,1152,1,323,323,38118876#50986653
1153,1153,1,937,937,40988189#5540302
974,1154,1,829,829,29228441#49043713
946,326,1,809,308,36182195#55343673
1154,1155,1,938,938,55649716#54214061
453,466,1,423,434,260753#55667225
1155,1156,1,939,939,36766321#39350581
448,481,1,350,446,23903408#45902708
1157,1157,1,940,940,40668779#45111109
1158,1010,1,647,647,44644082#64207699
522,1159,1,484,484,42412046#62911
700,1162,1,629,629,98849797#15194153
1162,1163,1,943,943,94578154#97174200
1163,1164,1,944,944,45880639#98367102
512,1166,1,474,474,54872620#79879491
35,1168,1,35,35,69331499#52851190
1165,1169,1,946,946,77028778#47182346
1074,127,1,608,123,16623046#60447783
426,1171,1,401,279,26055338#1065127
279,985,1,268,835,73810179#82795747
1012,1173,1,49,49,22770211#21918296
1062,1062,1,881,887,478870#35365744
1167,1174,1,947,947,31313438#56229063
722,1175,1,646,646,36688224#47504703
293,1176,1,281,281,45277958#16070624
1168,1177,1,948,948,22881928#96975145
694,1179,1,624,624,60979507#98401407
1171,1180,1,950,950,93559343#89116939
70,286,1,70,271,9564204#22122745
1172,953,1,815,815,30554240#75134630
257,1181,1,247,247,45261819#92199912
1173,1182,1,951,951,41160429#35320916
1175,1183,1,952,952,47182346#54595406
1176,1184,1,953,953,21367693#33538650
1177,1185,1,954,954,79589897#14666357
1178,201,1,191,191,98077329#13760497
243,1186,1,234,234,35610900#65687036
1179,414,1,387,387,13696312#29319775
335,1187,1,321,321,31490474#32308545
1180,1188,1,955,955,38422281#52196594
483,1189,1,451,451,67076258#48061329
847,1192,1,740,740,6466874#28950789
1184,1196,1,959,959,31430149#26824090
70,877,1,70,769,9564204#56588079
422,49,1,397,49,2596154#47336087
1034,1197,1,862,862,2980362#84889691
519,63,1,481,63,22894971#66760494
1186,225,1,215,215,50334755#88209597
1037,1200,1,865,865,45376232#25200950
1188,1201,1,962,962,46015351#72058257
60,387,1,60,363,21599943#16482355
1190,1203,1,964,964,70891477#88722530
454,244,1,424,234,21435377#24345418
609,1204,1,558,558,82644991#40886103
142,1205,1,141,141,40059942#20885609
884,514,1,578,476,69783068#76396248
1191,1206,1,965,965,33104248#44051779
1192,874,1,251,251,64207699#89117065
1193,976,1,293,293,52440335#80835653
886,917,1,766,795,94415653#21860951
1018,1207,1,852,852,43282194#57701483
1195,657,1,592,592,13824300#92823416
1196,1209,1,966,966,57781987#13750159
1066,441,1,466,414,53041457#38447746
1199,312,1,294,294,53768240#73999754
826,980,1,725,147,96845495#98424047
1200,775,1,379,685,63056453#48435137
1201,1072,1,221,221,42299605#53355009
1202,744,1,666,666,37994614#49072238
1203,1214,1,968,968,62662513#65306765
1204,1215,1,969,969,50455482#24445141
1205,1216,1,970,970,42981396#83381137
1206,366,1,344,344,92872793#88645853
684,1217,1,615,615,61642770#51062207
147,1218,1,146,146,41704902#55471505
1013,510,1,472,472,1644190#54388050
1154,1221,1,938,938,55649716#76292519
1209,1222,1,973,973,27383622#42089297
1210,1074,1,897,897,37710503#91549516
50,232,1,50,222,2798076#65392801
161,176,1,160,169,11098395#9937440
1211,1224,1,974,974,53587495#87229040
476,1225,1,301,301,47141187#81349254
139,1226,1,138,138,33970939#93444928
775,749,1,594,670,54685720#46781089
1213,296,1,59,59,50657212#65327827
1051,281,1,268,268,71389798#35857792
999,1228,1,433,433,13846090#20770808
393,1229,1,221,221,65693495#43763158
692,30,1,622,30,2933946#4653122
525,1089,1,487,902,38083813#44339583
927,1232,1,798,798,51766259#66564908
50,945,1,50,550,2798076#67254699
1215,978,1,296,296,19093528#42282022
379,1233,1,360,360,47446012#91137581
151,1234,1,150,150,52024027#91214622
1216,1235,1,976,976,48061329#33950628
1217,1237,1,977,977,84965377#57812104
1218,1211,1,804,804,89031582#57765660
1219,1238,1,978,978,52438681#54697856
813,1239,1,349,349,91497919#87444476
1220,1240,1,979,979,25446597#52086898
897,1242,1,776,776,52323484#8565641
1222,816,1,725,725,30190432#41462410
167,419,1,166,392,93648382#30865062
992,709,1,838,636,457768#61498847
833,1244,1,731,731,39877339#53628957
143,1245,1,142,142,17955435#6563327
1223,1246,1,981,981,32939808#40356035
1224,636,1,44,44,76062815#80107597
1225,1140,1,931,931,19906097#52005921
1226,84,1,83,83,24445141#97563189
816,1248,1,717,717,95715165#81902222
324,1249,1,311,311,32780854#70324505
1228,149,1,145,145,57879867#98442589
330,1250,1,316,316,7083119#98041228
1229,1252,1,983,983,1741627#81634650
1111,1255,1,394,394,1253002#54643813
300,1256,1,288,288,58752398#37255364
1235,542,1,499,499,20852171#35630214
831,1257,1,730,730,22150807#35873746
1239,1162,1,629,629,4727942#15194153
1240,1261,1,988,988,48625658#24415437
1241,1198,1,960,960,53711572#48169914
1245,86,1,85,85,59530385#55675271
217,606,1,212,551,37707111#52381997
798,1265,1,705,705,41839134#78845222
817,736,1,718,658,9789508#82361409
1185,705,1,960,633,25603650#88924072
172,1113,1,171,915,22034280#66468324
1246,1266,1,992,992,70849536#61666740
514,39,1,476,39,45925876#37915790
1248,1268,1,994,994,6214990#71952052
862,1269,1,751,751,34394797#83328707
888,1118,1,768,428,34081588#76343773
1250,1261,1,988,988,19945710#24415437
1251,82,1,79,81,24378987#95960852
1253,208,1,97,198,51313060#52109003
1254,1273,1,997,997,73711747#87043717
1256,593,1,539,539,27756093#62191549
490,1274,1,107,107,26453577#35943444
1258,439,1,412,412,23084884#17624685
1259,1276,1,998,998,56562122#62628948
907,1277,1,784,784,42042734#48486773
598,17,1,549,17,28930641#42981396
1262,1279,1,999,999,27312735#57763796
1263,381,1,358,358,81488948#56417965
1264,479,1,313,313,44424181#43859384
1265,1030,1,865,865,22469882#31313438
1266,1281,1,1000,1000,93261057#39238648
305,545,1,293,501,7351682#45550541
994,584,1,839,449,31228902#26355403
1268,1284,1,1002,1002,59546374#57882119
1227,1285,1,982,982,41725436#76430335
1269,1286,1,1003,1003,59587348#58376470
1265,1287,1,865,865,22469882#45376232
1271,1289,1,1005,1005,39044314#29054640
6,1284,1,6,1002,36288245#57882119
1123,1290,1,884,884,40752015#81168050
398,849,1,377,750,59787361#42412046
1272,1078,1,898,898,58227335#74461011
1086,1230,1,896,235,77008042#29714425
1167,1291,1,947,947,31313438#86509269
840,1292,1,735,735,21670568#50250903
1226,314,1,83,296,24445141#41782299
1273,861,1,758,758,54726010#50103205
1274,1294,1,1006,1006,53451198#49950424
1276,1295,1,1007,1007,58662702#33998454
1277,1296,1,1008,1008,59671298#95019292
992,1298,1,838,636,457768#32586695
173,1299,1,172,172,27286069#40007703
1278,1300,1,1009,1009,64891949#96029766
1279,153,1,148,148,98419887#76169214
620,577,1,566,525,5838635#34592082
1280,1302,1,1010,1010,48035811#31291687
1281,802,1,227,227,83187166#54553525
1282,1303,1,1011,1011,91366122#41538803
1059,1306,1,879,879,731605#59530385
451,1307,1,421,180,3598615#40774974
1180,548,1,955,504,38422281#83517359
1285,248,1,238,238,69250227#24414199
1286,549,1,316,316,22804415#54808619
1287,1310,1,1013,1013,76653432#37369733
1288,1311,1,1014,1014,30941531#57801772
1289,251,1,241,241,18070783#60733486
657,212,1,592,202,34500339#75447635
936,323,1,572,305,46727497#89090467
1100,1314,1,902,902,34743730#37801039
261,1315,1,251,251,24009019#38705578
1291,236,1,226,226,8447535#12103618
250,1317,1,240,240,4544706#98594275
1294,1318,1,1016,1016,61115102#63278418
1295,1107,1,912,912,36162270#76532824
1297,84,1,83,83,42282022#97563189
1298,350,1,331,331,56052842#87747626
760,607,1,497,552,38339458#56834248
1299,1321,1,1018,1018,38017299#58062687
1300,1322,1,1019,1019,67726484#70891477
1301,1323,1,1020,1020,96478412#61901788
545,1324,1,507,507,37497854#98657220
925,122,1,640,118,34752640#52672692
1303,268,1,258,258,47887901#98204010
1289,806,1,241,221,18070783#66901817
1304,1325,1,1021,1021,76343773#38427916
502,1326,1,466,466,48136792#53041457
1305,537,1,495,495,43895439#87637930
1306,1327,1,1022,1022,36425270#70518638
653,1328,1,154,154,5121195#22926196
1043,1329,1,869,869,73368659#32343306
1307,295,1,280,280,52684200#92872793
1308,1330,1,1023,1023,18908808#52211893
1309,216,1,206,206,38017439#47889081
208,1331,1,203,203,43006963#19945710
244,558,1,235,512,19089912#36439966
1311,972,1,828,828,28968888#53598501
1312,1332,1,1024,1024,32204159#95457597
1313,1334,1,1025,1025,56902092#62384294
127,1336,1,126,126,53570958#55307387
1314,1337,1,1026,1026,3598514#75012430
462,1222,1,432,973,34380744#42089297
453,1338,1,423,423,260753#43718685
1290,310,1,100,292,21658780#34762269
1317,347,1,328,328,31826558#44448010
1318,24,1,24,24,50250903#72667296
1319,1339,1,1027,1027,75117485#29750166
753,1318,1,671,1016,40688437#63278418
658,250,1,125,240,87281733#69206944
1322,1342,1,1030,1030,77016050#88311930
1323,1343,1,1031,1031,11619753#60392808
1156,1344,1,245,245,46979351#87367093
1324,30,1,30,30,33263025#4653122
511,966,1,473,450,14590893#15384683
393,806,1,221,221,65693495#66901817
228,34,1,219,34,19898767#88874092
977,162,1,384,156,83811068#54922099
1097,1349,1,255,255,80783276#79593673
950,1350,1,812,812,67358090#85198394
627,718,1,85,643,30924595#56278238
1330,1352,1,1035,1035,30260024#88065997
1332,176,1,160,169,44870108#9937440
388,1354,1,369,369,31494805#39788733
169,1357,1,168,168,37801039#46974160
1334,1358,1,1037,1037,72112899#80249148
1311,683,1,828,614,28968888#65992894
1336,1360,1,1038,1038,37790634#98767698
1337,1361,1,1039,1039,48515230#63585928
108,1363,1,107,107,66468324#26453577
1340,601,1,546,546,82583255#86036015
1341,1364,1,1041,1041,34263664#63861545
1342,110,1,107,107,54603661#67371758
981,1046,1,657,875,22775085#37892018
922,966,1,795,450,56609065#15384683
